sacrebleu,rouge_l,meteor,bertscore,a3cu,tapas_acc
34.11488281065382,33.333333333333336,62.843184754521964,88.72393369674683,28.41973900794983,100.0
0.50589528131733,21.978021978021975,15.57924597364568,90.7693088054657,38.557833433151245,100.0
13.648376984489223,37.37373737373737,33.13500330143972,90.68259596824646,58.31591486930847,0.0
10.650346128208957,49.46236559139784,49.60752143196493,91.56460165977478,71.12069129943848,100.0
87.91116082044837,95.91836734693877,95.90589517835201,99.56673979759216,96.01882100105286,100.0
2.375463032419815,21.999999999999996,28.014053254437872,90.92423915863037,30.759549140930176,100.0
2.8530329642059975,35.483870967741936,24.678145611364783,91.11323952674866,55.13869524002075,0.0
4.624292811288762,25.999999999999996,25.51829268292683,89.93495106697083,43.39420199394226,100.0
15.952426709235427,43.07692307692308,40.04750054425752,92.815101146698,57.978564500808716,100.0
40.93959137782814,56.790123456790134,53.47679394338382,92.37228631973267,74.16676878929138,0.0
0.8141159071202743,18.823529411764707,8.972267536704729,83.12225937843323,11.247807741165161,0.0
14.388108319323162,28.125,43.52306347498654,89.68475461006165,46.935880184173584,0.0
3.1800213776528263,31.57894736842105,25.076925869784244,90.7183825969696,56.23381733894348,100.0
7.071583513146442,31.40495867768595,25.781140535238894,89.93285894393921,43.41689050197601,100.0
41.77788971848756,63.63636363636365,62.37677309819814,92.88618564605713,74.56690669059753,0.0
18.629968193727823,51.35135135135135,44.909976279298206,90.19618630409241,73.39840531349182,100.0
26.659799305678106,56.47058823529413,52.447764820213784,94.49914693832397,83.19129943847656,100.0
9.616454978344064,38.35616438356165,32.28307863376666,90.0857150554657,50.72430968284607,100.0
5.4080079563728,37.64705882352941,29.41913864479952,89.12484049797058,38.14817667007446,100.0
1.3888803552021014,25.0,19.445586622807014,87.00833916664124,31.19664192199707,100.0
68.16729318643749,73.6842105263158,84.4871972318339,95.3467309474945,66.12276434898376,0.0
25.09614383887878,51.127819548872175,50.99730313843915,91.28118753433228,48.520246148109436,100.0
7.946709899624081,37.03703703703703,39.40056598919476,90.07402062416077,4.878730699419975,100.0
13.433582022038102,35.416666666666664,30.18366921918555,89.81384038925171,68.82920265197754,100.0
9.291327896500027,41.02564102564102,31.02996254681648,89.85103964805603,52.132779359817505,100.0
1.893195104675081,15.873015873015872,15.212308736950131,86.36048436164856,4.59895096719265,0.0
11.6135296689206,56.48854961832062,30.316912872730633,93.61153841018677,76.58533453941345,100.0
8.54057560936481,27.272727272727277,28.867576612477496,87.45286464691162,19.4993257522583,100.0
3.739737490324716,35.95505617977528,16.400000000000002,91.11003279685974,52.86639332771301,100.0
37.10423063466274,48.64864864864865,52.599762169586086,92.87025332450867,67.5696849822998,100.0
2.4121187956772148,27.58620689655173,24.077472952086552,88.8407289981842,40.85550308227539,100.0
71.26109689973791,82.3529411764706,86.12114255853233,98.25496673583984,92.72250533103943,0.0
1.3507298619043455,23.448275862068964,18.097014591712824,88.01754713058472,28.98196280002594,100.0
33.122197190438534,50.0,51.782091914916606,91.70351028442383,65.08705615997314,100.0
24.64589076491397,64.28571428571429,71.56635802469135,96.00836634635925,94.89262700080872,100.0
12.535718407295949,42.10526315789473,27.628445663154857,90.25143384933472,67.91887283325195,100.0
32.55687316756417,50.79365079365079,40.888888888888886,91.31291508674622,63.099247217178345,100.0
